event_id,within_60km_either_m1_m3,within_30km_m1,within_60km_m1,within_30km_m3,within_60km_m3,within_both_60km,along_axis_20km,along_axis_30km,off_axis_20km,off_axis_30km,m2_related_flag
5991,True,True,True,False,True,True,True,True,False,False,False
5992,True,True,True,False,True,True,True,True,False,False,False
5993,True,True,True,False,False,False,False,False,True,True,False
5994,True,True,True,False,False,False,False,False,True,True,False
5995,True,True,True,False,True,True,True,True,False,False,False
5996,True,True,True,False,False,False,False,False,True,True,False
5997,True,True,True,False,False,False,False,False,True,True,False
5998,True,True,True,False,True,True,True,True,False,False,False
5999,False,False,False,False,False,False,False,False,False,False,False
6000,True,True,True,False,False,False,False,False,True,True,False
6001,True,True,True,False,False,False,False,False,True,True,False
6002,True,True,True,False,True,True,True,True,False,False,False
6003,True,False,True,False,False,False,False,False,True,True,False
6004,True,True,True,False,False,False,False,False,True,True,False
6005,True,True,True,False,True,True,True,True,False,False,False
6006,True,True,True,False,True,True,True,True,False,False,False
6007,True,False,True,False,True,True,False,False,True,True,False
6008,True,True,True,False,False,False,False,False,True,True,False
6009,False,False,False,False,False,False,False,False,False,False,False
6010,True,True,True,False,True,True,True,True,False,False,False
6011,True,True,True,False,True,True,True,True,False,False,False
6012,True,True,True,False,True,True,True,True,False,False,False
6013,False,False,False,False,False,False,False,False,False,False,False
6014,True,True,True,False,False,False,False,False,True,True,False
6015,True,True,True,False,True,True,False,False,True,True,False
6016,True,False,True,False,False,False,False,False,True,True,False
6017,False,False,False,False,False,False,False,False,False,False,False
6018,True,False,True,False,False,False,False,False,True,True,False
6019,True,False,True,False,False,False,False,False,True,True,False
6020,True,True,True,False,False,False,False,False,True,True,False
6021,True,True,True,False,True,True,True,True,False,False,False
6022,True,False,True,False,False,False,False,False,True,True,False
6023,True,True,True,False,False,False,False,False,True,True,False
6024,True,True,True,True,True,True,True,True,False,False,False
6025,True,True,True,False,True,True,True,True,False,False,False
6026,True,False,True,False,False,False,False,False,True,True,False
6027,True,False,True,True,True,True,True,True,False,False,False
6028,True,True,True,False,True,True,True,True,False,False,False
6029,True,True,True,False,True,True,True,True,False,False,False
6030,False,False,False,False,False,False,False,False,False,False,False
6031,True,True,True,False,True,True,True,True,False,False,False
6032,True,True,True,False,True,True,True,True,False,False,False
6033,True,True,True,False,True,True,True,True,False,False,False
6034,True,True,True,False,True,True,True,True,False,False,False
6035,True,True,True,False,False,False,False,False,True,True,False
6036,True,True,True,False,True,True,True,True,False,False,False
6037,True,True,True,False,True,True,True,True,False,False,False
6038,True,False,True,False,False,False,False,False,True,True,False
6039,False,False,False,False,False,False,False,False,False,False,False
6040,True,True,True,False,True,True,True,True,False,False,False
6041,True,True,True,False,False,False,False,False,True,True,False
6042,True,False,True,True,True,True,True,True,False,False,False
6043,True,True,True,False,False,False,False,False,True,True,False
6044,True,False,True,True,True,True,True,True,False,False,False
6045,False,False,False,False,False,False,False,False,False,False,False
6046,True,True,True,False,True,True,False,True,True,False,False
6047,True,True,True,False,True,True,True,True,False,False,False
6048,True,True,True,False,True,True,True,True,False,False,False
6049,True,False,True,False,False,False,False,False,True,True,False
6050,True,False,True,True,True,True,True,True,False,False,False
6051,True,True,True,False,True,True,True,True,False,False,False
6052,True,True,True,False,True,True,True,True,False,False,False
6053,True,False,True,True,True,True,True,True,False,False,False
6054,True,True,True,False,False,False,False,False,True,True,False
6055,False,False,False,False,False,False,False,False,False,False,False
6056,True,False,True,True,True,True,True,True,False,False,False
6057,True,True,True,False,True,True,True,True,False,False,False
6058,True,True,True,False,True,True,True,True,False,False,False
6059,True,True,True,False,True,True,True,True,False,False,False
6060,True,True,True,False,False,False,False,False,True,True,False
6061,True,True,True,False,True,True,True,True,False,False,False
6062,True,True,True,False,True,True,True,True,False,False,False
6063,True,True,True,False,False,False,False,False,True,True,False
6064,True,True,True,False,False,False,False,False,True,True,False
6065,True,True,True,False,False,False,False,False,True,True,False
6066,True,True,True,False,False,False,False,False,True,True,False
6067,True,False,True,True,True,True,True,True,False,False,False
6068,True,False,True,True,True,True,True,True,False,False,False
6069,True,True,True,False,False,False,False,False,True,True,False
6070,True,True,True,False,False,False,False,False,True,True,False
6071,False,False,False,False,False,False,False,False,False,False,False
6072,True,True,True,False,True,True,True,True,False,False,False
6073,True,True,True,False,False,False,False,False,True,True,False
6074,True,True,True,False,True,True,True,True,False,False,False
6075,True,True,True,False,False,False,False,False,True,True,False
6076,True,True,True,False,True,True,True,True,False,False,False
6077,True,True,True,False,False,False,False,False,True,True,False
6078,True,True,True,False,False,False,False,False,True,True,False
6079,False,False,False,False,False,False,False,False,False,False,False
6080,False,False,False,False,False,False,False,False,False,False,False
6081,True,True,True,False,False,False,False,False,True,True,False
6082,True,True,True,False,False,False,False,False,True,True,False
6083,True,False,True,True,True,True,True,True,False,False,False
6084,False,False,False,False,False,False,False,False,False,False,False
6085,True,True,True,False,True,True,True,True,False,False,False
6086,True,True,True,False,True,True,True,True,False,False,False
6087,True,True,True,False,True,True,True,True,False,False,False
6088,True,True,True,False,True,True,True,True,False,False,False
6089,True,True,True,False,False,False,False,False,True,True,False
6090,True,True,True,False,True,True,True,True,False,False,False
6091,True,True,True,False,True,True,True,True,False,False,False
6092,True,True,True,False,False,False,False,False,True,True,False
6093,True,True,True,False,True,True,True,True,False,False,False
6094,True,True,True,False,False,False,False,False,True,True,False
6095,True,True,True,False,False,False,False,False,True,True,False
6096,True,True,True,False,True,True,True,True,False,False,False
6097,True,True,True,False,False,False,False,False,True,True,False
6098,True,True,True,False,True,True,True,True,False,False,False
6099,True,True,True,False,True,True,True,True,False,False,False
6100,True,True,True,False,True,True,True,True,False,False,False
6101,True,False,True,True,True,True,True,True,False,False,False
6102,True,True,True,False,True,True,True,True,False,False,False
6103,True,True,True,False,False,False,False,False,True,True,False
6104,True,False,True,False,False,False,False,False,True,True,False
6105,True,True,True,False,True,True,False,True,True,False,False
6106,True,False,True,True,True,True,True,True,False,False,False
6107,False,False,False,False,False,False,False,False,False,False,False
6108,True,False,True,False,False,False,False,False,True,True,False
6109,True,False,True,True,True,True,True,True,False,False,False
6110,True,True,True,False,True,True,True,True,False,False,False
6111,True,True,True,False,False,False,False,False,True,True,False
6112,True,False,True,True,True,True,True,True,False,False,False
6113,True,False,True,False,True,True,False,False,True,True,False
6114,True,False,True,True,True,True,True,True,False,False,False
6115,True,True,True,False,False,False,False,False,True,True,False
6116,True,False,True,False,False,False,False,False,True,True,False
6117,True,True,True,False,False,False,False,False,True,True,False
6118,True,True,True,False,False,False,False,False,True,True,False
6119,True,True,True,False,True,True,True,True,False,False,False
6120,True,True,True,False,True,True,True,True,False,False,False
6121,True,True,True,False,False,False,False,False,True,True,False
6122,True,True,True,False,True,True,True,True,False,False,False
6123,True,True,True,False,True,True,True,True,False,False,False
6124,True,True,True,False,False,False,False,False,True,True,False
6125,True,True,True,False,False,False,False,False,True,True,False
